THRUST
; AeroTech N4800T
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 14784g, propellant weight: 9766g
0.00	0.00
0.02	2298.30
0.07	4586.73
0.12	5840.00
0.17	6038.24
0.22	6045.02
0.27	6053.17
0.32	6018.72
0.37	5947.26
0.42	5811.47
0.47	5682.48
0.52	5552.13
0.57	5463.88
0.61	5381.26
0.66	5306.37
0.71	5264.28
0.76	5219.47
0.81	5184.17
0.86	5165.15
0.91	5148.29
0.96	5138.00
1.01	5124.42
1.06	5109.48
1.11	5113.55
1.16	5095.90
1.21	5105.41
1.26	5102.69
1.31	5085.05
1.36	5078.26
1.41	5071.47
1.46	5057.88
1.51	5038.23
1.56	5021.23
1.61	5002.21
1.66	4980.49
1.71	4956.05
1.76	4923.47
1.81	4899.60
1.85	4875.94
1.90	4821.63
1.95	4789.04
2.00	4745.59
2.05	4722.51
2.10	4685.20
2.15	4660.05
2.20	4627.46
2.25	4585.37
2.30	4544.62
2.35	4528.34
2.40	4497.96
2.45	4461.80
2.50	4431.94
2.55	4396.63
2.60	4368.12
2.65	4335.53
2.70	4315.02
2.75	4268.99
2.80	4229.62
2.85	4201.11
2.90	4163.09
2.95	4129.13
3.00	4089.19
3.04	4061.25
3.09	4024.58
3.14	3981.14
3.19	3944.48
3.24	3911.89
3.29	3891.95
3.34	3879.31
3.39	3872.51
3.44	3875.23
3.49	3871.16
3.54	3899.67
3.59	3931.97
3.64	3941.77
3.69	3956.70
3.74	3955.33
3.79	3928.18
3.84	3854.86
3.89	3723.30
3.94	3568.36
3.99	3363.33
4.04	2992.64
4.09	2509.26
4.14	2065.26
4.18	1595.09
4.23	1198.96
4.28	909.75
4.33	659.91
4.38	482.04
4.43	388.35
4.48	355.91
4.53	336.75
4.58	325.88
4.63	323.17
4.68	317.74
4.73	289.23
4.78	261.57
4.83	226.77
4.88	202.32
4.93	165.67
4.98	150.73
5.03	112.71
5.08	76.06
-1.00
