THRUST
; AeroTech J415W
; converted from TMT test stand data 1998 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 1157g, propellant weight: 686g
0.00	0.00
0.02	383.78
0.07	468.35
0.12	442.87
0.17	446.49
0.22	457.84
0.27	475.29
0.32	489.86
0.37	499.47
0.42	510.62
0.47	513.10
0.52	519.99
0.57	525.04
0.62	522.27
0.67	528.32
0.72	530.40
0.77	535.40
0.82	540.81
0.87	544.87
0.92	542.24
0.97	543.53
1.02	541.60
1.07	546.85
1.12	549.84
1.17	554.48
1.22	554.48
1.27	553.89
1.32	551.71
1.37	539.02
1.42	526.83
1.47	516.97
1.52	508.05
1.57	515.18
1.62	527.32
1.67	510.32
1.72	505.32
1.77	500.02
1.82	490.50
1.87	480.59
1.92	472.21
1.97	459.62
2.02	449.61
2.07	436.78
2.12	425.38
2.17	412.29
2.22	403.90
2.27	392.62
2.32	381.77
2.37	371.31
2.42	362.39
2.47	355.89
2.52	343.36
2.57	296.17
2.62	249.09
2.67	206.22
2.72	159.83
2.77	124.84
2.82	95.55
2.87	71.62
2.92	55.16
2.97	41.58
3.02	29.34
3.07	22.10
3.12	15.71
3.17	11.99
3.22	9.37
3.27	7.14
-1.00
