THRUST
; AeroTech J570W
; converted from TMT test stand data 1998 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 886g, propellant weight: 548g
0.00	0.00
0.02	1200.00
0.07	1075.27
0.12	1042.58
0.17	1002.61
0.22	925.91
0.27	909.19
0.32	870.06
0.37	832.77
0.42	801.99
0.46	782.92
0.51	738.70
0.56	715.07
0.61	675.31
0.66	655.49
0.71	636.16
0.76	610.19
0.81	603.75
0.86	595.52
0.91	569.08
0.96	564.25
1.00	548.65
1.05	524.05
1.10	497.50
1.15	491.44
1.20	468.89
1.25	449.77
1.30	424.93
1.35	314.33
1.40	298.21
1.45	287.54
1.49	264.65
1.54	198.38
1.59	187.74
1.64	162.51
1.69	129.91
1.74	123.60
1.79	119.41
1.84	99.02
1.89	71.63
1.94	52.34
1.99	43.17
-1.00
