THRUST
; HyperTek J330
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 1599g, propellant weight: 730g
0.00	0.00
0.02	378.73
0.07	491.19
0.12	492.49
0.17	484.28
0.22	487.21
0.27	488.70
0.32	477.54
0.37	478.37
0.42	466.38
0.47	461.29
0.52	462.86
0.57	450.60
0.62	436.83
0.67	435.97
0.72	419.96
0.77	432.98
0.82	420.46
0.87	436.86
0.92	415.08
0.97	418.43
1.01	416.23
1.06	419.41
1.11	434.32
1.16	440.80
1.21	440.43
1.26	437.68
1.31	429.78
1.36	428.17
1.41	414.31
1.46	407.24
1.51	398.41
1.56	400.26
1.61	389.60
1.66	407.42
1.71	388.00
1.76	375.02
1.81	374.38
1.86	355.72
1.91	359.16
1.96	345.97
2.01	325.15
2.06	332.80
2.11	318.78
2.16	316.51
2.21	277.35
2.25	243.40
2.30	216.00
2.35	195.55
2.40	177.22
2.45	159.88
2.50	144.87
2.55	130.55
2.60	116.88
2.65	105.19
2.70	93.33
2.75	84.20
2.80	75.23
2.85	67.57
2.90	59.68
2.95	52.20
3.00	46.16
3.05	40.64
3.10	35.18
3.15	30.23
3.20	26.25
3.25	22.09
3.29	20.04
3.34	17.74
3.39	15.46
3.44	13.09
-1.00
