THRUST
; AeroTech H128W
; converted from TMT test stand data 1997 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 202g, propellant weight: 94g
0.00	0.00
0.02	99.93
0.07	173.59
0.12	182.30
0.17	178.90
0.22	181.02
0.27	185.70
0.31	190.17
0.36	188.67
0.41	187.37
0.46	185.97
0.51	180.97
0.56	177.85
0.61	170.83
0.66	172.15
0.71	167.29
0.75	164.68
0.80	160.05
0.85	155.82
0.90	153.22
0.95	151.47
1.00	131.81
1.05	78.54
1.10	35.94
1.14	12.57
1.19	4.08
1.24	1.50
-1.00
