THRUST
; AeroTech I435T
; converted from TMT test stand data 1996 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 529g, propellant weight: 287g
0.00	0.00
0.02	672.77
0.07	717.74
0.12	661.13
0.17	643.41
0.22	631.89
0.27	618.22
0.32	609.01
0.37	600.49
0.41	588.43
0.46	576.02
0.51	564.98
0.56	552.55
0.61	535.46
0.66	514.67
0.71	493.51
0.76	472.59
0.81	454.04
0.86	433.58
0.90	414.26
0.95	393.88
1.00	373.78
1.05	328.15
1.10	224.80
1.15	140.24
1.20	89.04
1.25	42.89
1.30	20.90
1.34	10.38
-1.00
