THRUST
; AeroTech H73J
; converted from TMT test stand data 1997 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 309g, propellant weight: 148g
0.00	0.00
0.02	17.93
0.07	68.60
0.12	82.06
0.17	81.99
0.22	81.65
0.27	81.70
0.32	82.64
0.37	84.02
0.42	84.97
0.47	86.39
0.52	86.83
0.57	87.43
0.62	89.12
0.67	89.15
0.72	89.15
0.77	90.28
0.82	89.81
0.87	91.86
0.92	92.16
0.97	92.26
1.02	94.35
1.07	94.46
1.12	94.43
1.17	95.22
1.22	94.22
1.27	94.39
1.32	93.82
1.37	92.86
1.42	92.22
1.47	90.73
1.52	89.23
1.57	88.13
1.62	85.84
1.67	82.87
1.72	80.26
1.77	78.20
1.82	76.59
1.87	73.47
1.92	70.29
1.97	65.84
2.02	61.60
2.07	57.57
2.12	53.06
2.17	48.37
2.22	43.61
2.27	37.08
2.32	29.12
2.37	21.51
2.42	16.22
2.47	13.16
2.52	10.57
2.57	8.49
2.62	6.85
2.67	4.93
2.72	3.61
2.77	2.77
2.82	1.94
2.87	1.40
-1.00
